usage_date,account_id,service,region,usage_type,usage_amount,unblended_cost,tag_team,tag_env,tag_project
2025-03-12,111111111111,AmazonS3,us-east-1,Requests-Tier1,138.73,0.0013,payments,prod,growth
2025-03-12,111111111111,AmazonEBS,us-east-1,VolumeUsage.gp2,484.59,58.2884,data,prod,customer-portal
2025-03-12,111111111111,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,124.38,0.5728,frontend,prod,analytics
2025-03-12,111111111111,AmazonVPC,eu-west-3,NatGateway-Hours,82.92,3.2369,frontend,prod,analytics
2025-03-12,111111111111,AmazonVPC,eu-west-3,DataTransfer-Regional-Bytes,151.86,1.3998,frontend,prod,checkout
2025-03-12,111111111111,AmazonEKS,eu-west-1,AmazonEKS-Hours-Cluster,35.28,3.6537,,prod,customer-portal
2025-03-12,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,272.08,8.271,payments,staging,growth
2025-03-12,222222222222,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,319.12,26.1701,data,staging,internal-tools
2025-03-12,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,433.23,88.3389,,staging,
2025-03-12,222222222222,AmazonS3,eu-west-1,Requests-Tier1,100.5,0.0004,,,
2025-03-12,222222222222,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,417.16,32.8433,payments,staging,internal-tools
2025-03-12,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,371.88,10.4829,frontend,staging,growth
2025-03-12,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,28.31,2.5854,platform,staging,analytics
2025-03-12,222222222222,AmazonRDS,eu-west-1,RDS:StorageUsage,334.99,0.3297,payments,staging,growth
2025-03-12,222222222222,AmazonEBS,eu-west-1,VolumeUsage.gp3,98.95,4.4786,platform,staging,analytics
2025-03-12,222222222222,AmazonEBS,eu-west-1,SnapshotUsage,116.12,2.4363,data,staging,checkout
2025-03-12,222222222222,AmazonEKS,eu-west-1,AmazonEKS-Hours-Cluster,407.02,21.5943,frontend,staging,customer-portal
2025-03-12,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,314.7,4.5168,payments,dev,
2025-03-12,333333333333,AmazonEC2,eu-west-3,BoxUsage:t3.large,285.73,5.0455,,dev,
2025-03-12,333333333333,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,214.11,9.6917,data,dev,
2025-03-12,333333333333,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,390.95,60.5964,frontend,dev,customer-portal
2025-03-12,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,383.33,10.1049,,dev,
2025-03-12,333333333333,AmazonEKS,us-east-1,AmazonEKS-Hours-Cluster,351.94,8.7716,platform,dev,analytics
2025-03-12,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,212.35,1.1603,,,
2025-03-12,444444444444,AmazonRDS,us-east-1,InstanceUsage:db.t3.medium,340.17,1.9446,,sandbox,customer-portal
2025-03-12,444444444444,AmazonRDS,eu-west-1,RDS:StorageUsage,241.05,0.0418,,,
2025-03-13,111111111111,AmazonEC2,us-east-1,BoxUsage:t3.medium,489.73,17.7171,data,prod,customer-portal
2025-03-13,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,293.29,21.8269,data,prod,customer-portal
2025-03-13,111111111111,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,296.69,61.7776,data,prod,growth
2025-03-13,111111111111,AmazonS3,eu-west-1,TimedStorage-ByteHrs,212.67,0.0103,frontend,prod,checkout
2025-03-13,111111111111,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,304.04,57.1206,payments,prod,growth
2025-03-13,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,296.7,43.3427,platform,prod,customer-portal
2025-03-13,111111111111,AmazonRDS,eu-west-3,RDS:StorageUsage,331.83,0.7957,payments,prod,growth
2025-03-13,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.medium,276.76,3.8955,data,staging,
2025-03-13,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,450.49,18.8726,platform,staging,
2025-03-13,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,26.16,6.0677,payments,staging,customer-portal
2025-03-13,222222222222,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,46.6,9.5211,payments,,growth
2025-03-13,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,109.61,2.2406,,,customer-portal
2025-03-13,333333333333,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,89.17,6.7657,payments,dev,
2025-03-13,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,455.23,49.69,,dev,growth
2025-03-13,333333333333,AmazonS3,eu-west-1,Requests-Tier1,281.51,0.0008,frontend,,internal-tools
2025-03-13,333333333333,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,132.26,4.7699,payments,dev,analytics
2025-03-13,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,334.33,6.0774,,dev,analytics
2025-03-13,333333333333,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,447.78,16.1612,data,,
2025-03-13,333333333333,AmazonRDS,eu-west-3,RDS:StorageUsage,265.09,0.2203,,dev,growth
2025-03-13,333333333333,AWSLambda,eu-west-1,Lambda-GB-Second,318.05,0.0018,,,customer-portal
2025-03-13,333333333333,AmazonCloudWatch,eu-west-3,LogStorage,233.29,1.6599,data,dev,
2025-03-13,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,421.03,1.9947,,,
2025-03-13,444444444444,AmazonS3,eu-west-3,TimedStorage-ByteHrs,210.5,0.0011,,,
2025-03-13,444444444444,AmazonS3,eu-west-1,Requests-Tier1,64.55,0.0001,platform,sandbox,
2025-03-13,444444444444,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,272.66,5.0598,,,
2025-03-13,444444444444,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,281.58,2.0442,,,
2025-03-13,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,427.97,8.1851,,sandbox,
2025-03-13,444444444444,AWSLambda,eu-west-3,Lambda-Request,468.64,0.0,,,customer-portal
2025-03-13,444444444444,AmazonCloudWatch,us-east-1,DataProcessing-Bytes,60.14,2.7161,,sandbox,
2025-03-13,444444444444,AmazonCloudWatch,eu-west-3,LogStorage,382.87,0.7267,,,
2025-03-13,444444444444,AmazonEKS,eu-west-1,AmazonEKS-Hours-Cluster,259.87,2.8638,,,
2025-03-14,111111111111,AmazonEC2,us-east-1,BoxUsage:t3.large,237.68,16.8756,platform,prod,growth
2025-03-14,111111111111,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,127.38,45.9685,payments,prod,
2025-03-14,222222222222,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,322.44,31.4259,platform,staging,internal-tools
2025-03-14,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,172.46,25.7716,data,staging,checkout
2025-03-14,222222222222,AmazonS3,us-east-1,TimedStorage-ByteHrs,214.94,0.0043,payments,staging,checkout
2025-03-14,222222222222,AmazonS3,eu-west-3,Requests-Tier1,311.82,0.0013,frontend,staging,
2025-03-14,222222222222,AmazonS3,eu-west-3,DataTransfer-Out-Bytes,407.68,37.0554,platform,,customer-portal
2025-03-14,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,71.75,4.829,,staging,checkout
2025-03-14,222222222222,AmazonRDS,eu-west-1,RDS:StorageUsage,424.46,0.4096,platform,staging,internal-tools
2025-03-14,222222222222,AmazonCloudWatch,eu-west-3,LogStorage,314.09,4.5817,data,staging,checkout
2025-03-14,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,456.71,4.2186,,dev,growth
2025-03-14,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,476.13,14.3479,payments,dev,
2025-03-14,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,345.4,24.4671,,dev,checkout
2025-03-14,333333333333,AmazonEBS,eu-west-1,VolumeUsage.gp3,32.13,0.9251,data,dev,internal-tools
2025-03-14,333333333333,AmazonEBS,eu-west-1,VolumeUsage.gp2,127.29,3.0057,platform,dev,growth
2025-03-14,333333333333,AmazonEBS,eu-west-1,SnapshotUsage,357.28,5.7239,frontend,,
2025-03-14,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,230.25,1.6133,,,
2025-03-14,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,481.56,10.508,,,
2025-03-14,444444444444,AWSLambda,eu-west-3,Lambda-GB-Second,105.95,0.0002,,,
2025-03-15,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,291.99,13.7821,data,prod,checkout
2025-03-15,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,130.49,10.5647,frontend,prod,internal-tools
2025-03-15,111111111111,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,84.07,13.9606,data,prod,customer-portal
2025-03-15,111111111111,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,327.09,97.4771,frontend,prod,customer-portal
2025-03-15,111111111111,AmazonS3,us-east-1,TimedStorage-ByteHrs,129.97,0.0064,platform,prod,
2025-03-15,111111111111,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,224.3,40.1813,frontend,prod,internal-tools
2025-03-15,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,281.33,19.6833,data,prod,
2025-03-15,111111111111,AmazonRDS,eu-west-1,RDS:StorageUsage,391.68,0.7439,frontend,prod,internal-tools
2025-03-15,111111111111,AmazonVPC,eu-west-1,NatGateway-Hours,99.71,5.1657,,prod,
2025-03-15,111111111111,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,465.87,4.5489,frontend,prod,analytics
2025-03-15,111111111111,AmazonEKS,eu-west-3,AmazonEKS-Hours-Cluster,151.11,12.6463,data,prod,
2025-03-15,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,441.86,18.0175,,staging,
2025-03-15,222222222222,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,353.83,67.9764,platform,staging,customer-portal
2025-03-15,222222222222,AmazonRDS,us-east-1,InstanceUsage:db.m5.large,96.1,8.402,frontend,,checkout
2025-03-15,222222222222,AmazonRDS,eu-west-1,RDS:StorageUsage,273.55,0.3074,,staging,checkout
2025-03-15,222222222222,AmazonVPC,eu-west-3,PublicIPv4:InUseAddress,450.25,1.1526,platform,staging,customer-portal
2025-03-15,222222222222,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,39.31,0.2287,frontend,staging,customer-portal
2025-03-15,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,40.86,0.8649,platform,,
2025-03-15,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,134.45,11.4344,platform,,
2025-03-15,333333333333,AmazonRDS,us-east-1,InstanceUsage:db.m5.large,331.32,18.1802,,dev,
2025-03-15,333333333333,AmazonRDS,us-east-1,RDS:StorageUsage,424.1,0.3807,payments,dev,internal-tools
2025-03-15,333333333333,AmazonEBS,eu-west-3,VolumeUsage.gp2,364.95,8.1863,platform,,checkout
2025-03-15,333333333333,AmazonVPC,us-east-1,PublicIPv4:InUseAddress,342.52,0.6859,payments,dev,
2025-03-15,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,122.15,0.4113,data,sandbox,
2025-03-15,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,249.26,1.3746,,sandbox,
2025-03-15,444444444444,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,249.85,3.5805,,,
2025-03-15,444444444444,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,26.82,1.4131,,,
2025-03-15,444444444444,AmazonS3,eu-west-1,Requests-Tier1,249.68,0.0002,frontend,,
2025-03-15,444444444444,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,352.03,6.4687,,,
2025-03-15,444444444444,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,283.24,0.1274,,sandbox,
2025-03-15,444444444444,AmazonVPC,eu-west-1,NatGateway-Hours,363.78,0.9375,,sandbox,
2025-03-15,444444444444,AmazonVPC,eu-west-3,DataTransfer-Regional-Bytes,260.6,0.1941,,sandbox,customer-portal
2025-03-16,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.medium,97.6,4.0466,platform,prod,analytics
2025-03-16,111111111111,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,263.75,51.33,platform,prod,
2025-03-16,111111111111,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,462.69,164.8658,payments,prod,customer-portal
2025-03-16,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,233.38,17.9248,payments,prod,customer-portal
2025-03-16,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,256.94,34.7813,payments,prod,customer-portal
2025-03-16,111111111111,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,445.34,218.9161,frontend,prod,
2025-03-16,111111111111,AmazonCloudWatch,eu-west-3,LogStorage,464.68,13.8211,payments,prod,internal-tools
2025-03-16,222222222222,AmazonEC2,eu-west-3,BoxUsage:t3.medium,198.83,3.5235,frontend,staging,
2025-03-16,222222222222,AmazonEC2,eu-west-3,BoxUsage:t3.large,180.17,7.3205,,,internal-tools
2025-03-16,222222222222,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,300.04,29.7414,payments,staging,
2025-03-16,222222222222,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,205.63,7.2137,payments,,
2025-03-16,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,339.46,32.6851,payments,staging,analytics
2025-03-16,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,245.79,3.3057,,dev,growth
2025-03-16,333333333333,AmazonEC2,eu-west-3,BoxUsage:t3.large,188.44,6.6993,,dev,
2025-03-16,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,417.56,20.9682,,,internal-tools
2025-03-16,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,153.98,14.5898,,dev,customer-portal
2025-03-16,333333333333,AmazonS3,us-east-1,TimedStorage-ByteHrs,323.85,0.0033,payments,dev,
2025-03-16,333333333333,AmazonS3,eu-west-1,Requests-Tier1,269.94,0.0006,platform,dev,
2025-03-16,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,427.8,12.493,frontend,,
2025-03-16,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,345.77,18.9922,platform,dev,
2025-03-16,333333333333,AmazonVPC,us-east-1,PublicIPv4:InUseAddress,165.87,0.2674,,dev,customer-portal
2025-03-16,333333333333,AmazonVPC,eu-west-1,NatGateway-Hours,215.94,2.4836,frontend,dev,
2025-03-16,333333333333,AmazonEKS,eu-west-3,AmazonEKS-Hours-Cluster,251.52,8.0989,,,
2025-03-16,444444444444,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,411.3,5.5366,,,
2025-03-16,444444444444,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,290.97,10.1389,platform,,
2025-03-16,444444444444,AmazonS3,eu-west-1,TimedStorage-ByteHrs,474.39,0.0024,,sandbox,
2025-03-16,444444444444,AmazonS3,eu-west-1,Requests-Tier1,240.03,0.0002,,sandbox,
2025-03-16,444444444444,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,50.36,1.138,,,
2025-03-16,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,331.22,1.2431,,,
2025-03-16,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,436.26,9.5119,,,
2025-03-16,444444444444,AmazonRDS,eu-west-1,RDS:StorageUsage,160.07,0.041,,,
2025-03-16,444444444444,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,340.28,0.2075,frontend,,
2025-03-16,444444444444,AmazonVPC,eu-west-1,NatGateway-Hours,42.07,0.2595,,,
2025-03-16,444444444444,AmazonVPC,eu-west-3,DataTransfer-Regional-Bytes,401.22,0.3151,,,checkout
2025-03-17,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.medium,266.2,12.4926,frontend,prod,checkout
2025-03-17,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.large,298.93,19.9005,platform,prod,growth
2025-03-17,111111111111,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,93.75,14.9354,data,prod,
2025-03-17,111111111111,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,68.34,22.2971,payments,prod,customer-portal
2025-03-17,111111111111,AmazonS3,eu-west-1,TimedStorage-ByteHrs,198.6,0.0076,frontend,prod,
2025-03-17,111111111111,AmazonS3,eu-west-1,Requests-Tier1,443.22,0.0048,data,prod,growth
2025-03-17,111111111111,AmazonS3,eu-west-3,DataTransfer-Out-Bytes,253.06,39.3479,frontend,prod,analytics
2025-03-17,111111111111,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,147.54,11.8035,frontend,prod,customer-portal
2025-03-17,111111111111,AmazonRDS,eu-west-3,RDS:StorageUsage,285.17,0.7231,data,prod,
2025-03-17,111111111111,AmazonEBS,eu-west-1,SnapshotUsage,24.36,1.2182,data,prod,
2025-03-17,111111111111,AmazonVPC,eu-west-3,NatGateway-Hours,284.82,13.7929,data,prod,
2025-03-17,111111111111,AmazonVPC,us-east-1,DataTransfer-Regional-Bytes,25.52,0.2648,data,prod,checkout
2025-03-17,222222222222,AmazonEC2,eu-west-3,BoxUsage:t3.medium,35.06,0.5568,platform,staging,internal-tools
2025-03-17,222222222222,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,345.96,31.0359,payments,staging,analytics
2025-03-17,222222222222,AmazonRDS,eu-west-1,RDS:StorageUsage,351.63,0.3882,payments,,checkout
2025-03-17,222222222222,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,345.05,82.3446,platform,staging,analytics
2025-03-17,222222222222,AmazonEKS,eu-west-3,AmazonEKS-Hours-Cluster,292.29,15.2603,frontend,staging,analytics
2025-03-17,333333333333,AmazonEC2,us-east-1,BoxUsage:t3.medium,405.0,4.8762,data,dev,
2025-03-17,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,477.73,11.0404,,,
2025-03-17,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,336.13,23.2739,data,dev,
2025-03-17,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,233.26,3.5618,,dev,
2025-03-17,333333333333,AmazonRDS,eu-west-1,RDS:StorageUsage,363.74,0.2711,frontend,dev,internal-tools
2025-03-17,333333333333,AmazonEBS,eu-west-1,VolumeUsage.gp2,16.92,0.4519,platform,,customer-portal
2025-03-17,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,174.44,0.9575,,sandbox,
2025-03-17,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,94.89,0.9078,,,
2025-03-17,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,426.6,4.4334,platform,,
2025-03-17,444444444444,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,80.93,2.0246,,sandbox,
2025-03-17,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,361.98,1.5801,,sandbox,
2025-03-17,444444444444,AmazonRDS,eu-west-1,RDS:StorageUsage,442.64,0.1036,,,
2025-03-17,444444444444,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,296.43,0.2522,,,
2025-03-17,444444444444,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,64.66,0.0644,,,
2025-03-18,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,287.93,10.654,platform,prod,internal-tools
2025-03-18,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,261.78,17.3478,data,prod,growth
2025-03-18,111111111111,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,37.68,5.8008,platform,prod,internal-tools
2025-03-18,111111111111,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,281.93,80.9003,data,prod,customer-portal
2025-03-18,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,391.76,27.1222,platform,prod,internal-tools
2025-03-18,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,358.38,65.9442,payments,prod,growth
2025-03-18,111111111111,AmazonRDS,eu-west-1,RDS:StorageUsage,436.96,0.8852,data,prod,analytics
2025-03-18,111111111111,AWSLambda,eu-west-3,Lambda-GB-Second,92.84,0.0014,platform,prod,internal-tools
2025-03-18,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.medium,469.82,8.7035,frontend,staging,growth
2025-03-18,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,246.25,6.7851,platform,staging,
2025-03-18,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,399.2,16.2108,data,staging,checkout
2025-03-18,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,392.73,38.7908,data,,internal-tools
2025-03-18,222222222222,AmazonRDS,eu-west-1,RDS:StorageUsage,175.83,0.2374,frontend,staging,internal-tools
2025-03-18,222222222222,AmazonEBS,eu-west-1,VolumeUsage.gp2,79.27,3.9758,frontend,staging,
2025-03-18,222222222222,AmazonEBS,eu-west-1,SnapshotUsage,22.38,0.467,payments,staging,growth
2025-03-18,222222222222,AmazonEKS,eu-west-3,AmazonEKS-Hours-Cluster,464.54,23.4872,,staging,
2025-03-18,333333333333,AmazonEC2,eu-west-3,BoxUsage:t3.medium,10.42,0.1428,frontend,dev,analytics
2025-03-18,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,154.81,3.2877,frontend,,
2025-03-18,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,488.71,46.3036,,dev,
2025-03-18,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,344.63,8.0215,,dev,
2025-03-18,333333333333,AmazonRDS,us-east-1,InstanceUsage:db.m5.large,391.94,26.9809,,dev,checkout
2025-03-18,333333333333,AmazonRDS,eu-west-1,RDS:StorageUsage,31.4,0.0174,platform,dev,internal-tools
2025-03-18,333333333333,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,65.96,12.4116,,,internal-tools
2025-03-18,333333333333,AmazonCloudWatch,eu-west-3,LogStorage,397.13,4.3726,,dev,
2025-03-18,333333333333,AmazonVPC,us-east-1,PublicIPv4:InUseAddress,62.16,0.0637,,,
2025-03-18,333333333333,AmazonVPC,eu-west-3,NatGateway-Hours,334.83,6.9526,payments,dev,analytics
2025-03-18,333333333333,AmazonVPC,us-east-1,DataTransfer-Regional-Bytes,108.06,0.2456,,dev,
2025-03-18,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.medium,116.78,0.6888,,,
2025-03-18,444444444444,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,36.24,0.8454,payments,sandbox,
2025-03-18,444444444444,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,102.38,3.5779,,,
2025-03-18,444444444444,AmazonS3,eu-west-3,Requests-Tier1,268.17,0.0002,,,
2025-03-18,444444444444,AmazonS3,eu-west-3,DataTransfer-Out-Bytes,377.37,6.2858,,,
2025-03-18,444444444444,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,167.86,0.1149,,sandbox,
2025-03-18,444444444444,AmazonVPC,eu-west-1,NatGateway-Hours,440.3,2.5447,,,
2025-03-18,444444444444,AmazonVPC,eu-west-3,DataTransfer-Regional-Bytes,99.28,0.0768,,,
2025-03-19,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.medium,133.33,4.997,platform,prod,
2025-03-19,111111111111,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,371.07,76.7715,frontend,prod,growth
2025-03-19,111111111111,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,367.4,138.2263,platform,prod,customer-portal
2025-03-19,111111111111,AmazonCloudWatch,us-east-1,DataProcessing-Bytes,240.53,123.1198,frontend,prod,customer-portal
2025-03-19,111111111111,AmazonEKS,eu-west-1,AmazonEKS-Hours-Cluster,93.66,8.8043,platform,prod,customer-portal
2025-03-19,222222222222,AmazonEC2,us-east-1,BoxUsage:t3.medium,56.13,1.2589,data,staging,
2025-03-19,222222222222,AmazonEC2,eu-west-3,BoxUsage:t3.large,337.4,11.0437,data,staging,internal-tools
2025-03-19,222222222222,AmazonS3,eu-west-1,Requests-Tier1,174.82,0.0008,data,staging,customer-portal
2025-03-19,222222222222,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,104.33,6.8105,platform,staging,checkout
2025-03-19,222222222222,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,198.92,6.5191,payments,staging,internal-tools
2025-03-19,222222222222,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,300.88,23.5868,platform,staging,internal-tools
2025-03-19,222222222222,AmazonRDS,us-east-1,RDS:StorageUsage,303.97,0.3989,platform,staging,growth
2025-03-19,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,399.06,3.9712,platform,dev,
2025-03-19,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,108.77,2.3691,,dev,internal-tools
2025-03-19,333333333333,AmazonS3,eu-west-1,Requests-Tier1,222.98,0.0009,platform,,customer-portal
2025-03-19,333333333333,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,171.59,5.5056,,dev,analytics
2025-03-19,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.large,14.05,0.1403,,sandbox,growth
2025-03-19,444444444444,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,234.37,10.4754,payments,,
2025-03-19,444444444444,AmazonS3,eu-west-1,TimedStorage-ByteHrs,467.94,0.0034,,,
2025-03-19,444444444444,AmazonS3,eu-west-3,Requests-Tier1,136.52,0.0001,,,
2025-03-19,444444444444,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,314.4,2.5058,,,internal-tools
2025-03-19,444444444444,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,215.23,3.6154,data,,
2025-03-19,444444444444,AmazonRDS,eu-west-1,RDS:StorageUsage,334.47,0.0676,,,
2025-03-19,444444444444,AmazonVPC,us-east-1,DataTransfer-Regional-Bytes,326.4,0.403,,,
2025-03-20,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,45.33,1.9771,platform,prod,checkout
2025-03-20,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,37.29,3.6771,data,,internal-tools
2025-03-20,111111111111,AmazonS3,eu-west-1,Requests-Tier1,380.38,0.0034,platform,prod,
2025-03-20,111111111111,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,260.95,48.0898,payments,prod,customer-portal
2025-03-20,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,405.19,22.3869,data,prod,analytics
2025-03-20,111111111111,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,81.87,0.4699,platform,prod,customer-portal
2025-03-20,111111111111,AmazonVPC,eu-west-1,NatGateway-Hours,302.9,15.1894,platform,prod,customer-portal
2025-03-20,111111111111,AmazonVPC,eu-west-3,DataTransfer-Regional-Bytes,53.5,0.5995,payments,prod,
2025-03-20,222222222222,AmazonEC2,us-east-1,BoxUsage:t3.medium,94.8,1.6263,,staging,analytics
2025-03-20,222222222222,AmazonEC2,us-east-1,BoxUsage:t3.large,281.59,13.4623,frontend,staging,analytics
2025-03-20,222222222222,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,471.07,55.733,platform,staging,
2025-03-20,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,479.57,5.8279,payments,dev,customer-portal
